frequency_hz,amplitude
2.597622070312499432e+02,4.883139296339188314e-03
2.602541809082030682e+02,1.324497675226721622e-07
2.607461547851561932e+02,6.249133505748642987e-08
2.612381286621093182e+02,3.991070468719570338e-08
2.617301025390624432e+02,2.887455917449277467e-08
2.622220764160155682e+02,2.242282476130545254e-08
2.627140502929686932e+02,1.827594805460577323e-08
2.632060241699218182e+02,1.547172696792268048e-08
2.636979980468749432e+02,1.354308033908093389e-08
2.641899719238280682e+02,1.225086164304433887e-08
2.646819458007811932e+02,1.148410725846965688e-08
2.651739196777343182e+02,1.122717784797944078e-08
2.656658935546874432e+02,1.156905725546241964e-08
2.661578674316405682e+02,1.276805137625215457e-08
2.666498413085936932e+02,1.544929122201211164e-08
2.671418151855468182e+02,2.125125602970497402e-08
2.676337890624999432e+02,3.558070020094137769e-08
2.681257629394530682e+02,8.793298027032033874e-08
2.686177368164061932e+02,4.143516544112893496e-03
2.691097106933593182e+02,8.286663631151932469e-03
2.696016845703124432e+02,4.143516922068476126e-03
2.700936584472655682e+02,8.715155459525981050e-08
2.705856323242186932e+02,3.434683191555163158e-08
2.710776062011718182e+02,1.949600247529808451e-08
2.715695800781249432e+02,1.308711365706280125e-08
2.720615539550780682e+02,9.697773223388565620e-09
2.725535278320311932e+02,7.670343212417827666e-09
2.730455017089843182e+02,6.351498445334374774e-09
2.735374755859374432e+02,5.439576385483518783e-09
2.740294494628905682e+02,4.779110093780935708e-09
2.745214233398436932e+02,4.283172159675637989e-09
2.750133972167968182e+02,3.899982295455609010e-09
2.755053710937499432e+02,3.597088978984634598e-09
2.759973449707030682e+02,3.353286625835233906e-09
2.764893188476561932e+02,3.154225454287566599e-09
2.769812927246093182e+02,2.989903517394933368e-09
2.774732666015624432e+02,2.853171849707358546e-09
2.779652404785155682e+02,2.738810621256672481e-09
2.784572143554686932e+02,2.642939946377621787e-09
2.789491882324218182e+02,2.562633907068706535e-09
2.794411621093749432e+02,2.495661704670967083e-09
2.799331359863280682e+02,2.440310569174987509e-09
2.804251098632811932e+02,2.395262781175422240e-09
2.809170837402343182e+02,2.359509180304752280e-09
2.814090576171874432e+02,2.332288254663506442e-09
2.819010314941405682e+02,2.313043312690046946e-09
2.823930053710936932e+02,2.301393295079671086e-09
2.828849792480468182e+02,2.297114148872475712e-09
2.833769531249999432e+02,2.300128866972630761e-09
2.838689270019530682e+02,2.310505516407961175e-09
2.843609008789061932e+02,2.328463038618322109e-09
